x,y,z,a,b,c
-0.11,-0.19,-0.33,330.98,357.35,3.3
-0.11,-0.19,-0.33,330.68,357.52,3.12
-0.11,-0.19,-0.33,330.41,357.69,2.99
-0.11,-0.19,-0.33,330.2,357.8,2.86
-0.11,-0.19,-0.33,330.03,357.9,2.76
-0.11,-0.19,-0.33,329.9,357.98,2.69
-0.11,-0.19,-0.33,329.77,358.02,2.63
-0.11,-0.19,-0.33,329.66,358.1,2.57
-0.11,-0.19,-0.33,329.55,358.2,2.5
-0.11,-0.19,-0.33,329.49,358.22,2.44
-0.11,-0.19,-0.33,329.45,358.24,2.42
-0.11,-0.19,-0.33,329.44,358.24,2.42
-0.11,-0.19,-0.33,329.43,358.2,2.43
-0.11,-0.19,-0.33,329.4,358.2,2.43
-0.11,-0.19,-0.33,329.38,358.21,2.42
-0.11,-0.19,-0.33,329.36,358.21,2.43
-0.11,-0.19,-0.33,329.35,358.24,2.43
-0.11,-0.19,-0.33,329.34,358.23,2.43
-0.11,-0.19,-0.33,329.32,358.28,2.43
-0.11,-0.19,-0.33,329.31,358.34,2.42
-0.11,-0.19,-0.33,329.31,358.36,2.44
-0.11,-0.19,-0.33,329.3,358.39,2.46
-0.11,-0.19,-0.33,329.31,358.41,2.46
-0.11,-0.19,-0.33,329.29,358.48,2.46
-0.11,-0.19,-0.33,329.27,358.55,2.46
-0.11,-0.19,-0.33,329.26,358.6,2.44
-0.11,-0.19,-0.33,329.24,358.66,2.42
-0.11,-0.19,-0.33,329.24,358.7,2.37
-0.11,-0.19,-0.33,329.24,358.75,2.34
-0.11,-0.19,-0.33,329.2,358.79,2.3
-0.11,-0.19,-0.33,329.19,358.85,2.24
-0.11,-0.19,-0.33,329.18,358.9,2.19
-0.11,-0.19,-0.33,329.19,358.96,2.13
-0.1,-0.19,-0.33,329.19,358.99,2.09
-0.1,-0.19,-0.33,329.23,359.04,2.02
-0.1,-0.19,-0.33,329.29,359.05,2.01
-0.1,-0.19,-0.33,329.35,359.03,1.99
-0.1,-0.19,-0.33,329.42,359.05,1.95
-0.1,-0.19,-0.33,329.46,359.12,1.93
-0.1,-0.19,-0.33,329.54,359.11,1.9
-0.1,-0.19,-0.33,329.63,359.13,1.85
-0.1,-0.19,-0.33,329.73,359.12,1.84
-0.1,-0.19,-0.33,329.86,359.05,1.8
-0.1,-0.19,-0.33,329.98,358.99,1.78
-0.1,-0.19,-0.33,330.11,358.94,1.78
-0.1,-0.19,-0.33,330.24,358.84,1.79
-0.1,-0.19,-0.33,330.36,358.73,1.83
-0.1,-0.19,-0.33,330.47,358.59,1.87
-0.1,-0.19,-0.33,330.58,358.49,1.87
-0.1,-0.19,-0.33,330.67,358.34,1.89
-0.11,-0.19,-0.33,330.77,358.2,1.89
-0.11,-0.19,-0.33,330.88,358.02,1.88
-0.11,-0.19,-0.33,331.0,357.85,1.84
-0.11,-0.19,-0.33,331.09,357.63,1.79
-0.11,-0.19,-0.33,331.17,357.39,1.77
-0.11,-0.19,-0.33,331.25,357.13,1.75
-0.11,-0.19,-0.33,331.31,356.88,1.76
-0.11,-0.19,-0.33,331.39,356.6,1.77
-0.11,-0.19,-0.33,331.44,356.34,1.78
-0.11,-0.19,-0.33,331.49,356.07,1.81
-0.11,-0.19,-0.33,331.5,355.77,1.82
-0.11,-0.19,-0.33,331.52,355.49,1.85
-0.11,-0.19,-0.33,331.54,355.19,1.84
-0.11,-0.19,-0.33,331.56,354.91,1.86
-0.11,-0.19,-0.33,331.59,354.61,1.84
-0.11,-0.19,-0.33,331.62,354.36,1.85
-0.11,-0.19,-0.33,331.66,354.12,1.84
-0.11,-0.19,-0.33,331.7,353.9,1.83
-0.11,-0.19,-0.33,331.73,353.68,1.83
-0.11,-0.19,-0.33,331.76,353.46,1.84
-0.11,-0.19,-0.33,331.79,353.25,1.84
-0.11,-0.19,-0.33,331.81,353.06,1.87
-0.11,-0.19,-0.33,331.83,352.9,1.87
-0.11,-0.19,-0.33,331.86,352.76,1.88
-0.11,-0.19,-0.33,331.89,352.65,1.89
-0.11,-0.19,-0.33,331.92,352.54,1.89
-0.11,-0.19,-0.33,331.96,352.45,1.91
-0.11,-0.19,-0.33,332.0,352.38,1.92
-0.11,-0.19,-0.33,332.02,352.32,1.95
-0.11,-0.19,-0.33,332.06,352.28,1.95
-0.11,-0.19,-0.33,332.08,352.26,1.97
-0.11,-0.19,-0.33,332.1,352.27,1.98
-0.11,-0.19,-0.33,332.15,352.29,1.96
-0.11,-0.19,-0.33,332.2,352.32,1.95
-0.11,-0.19,-0.33,332.23,352.37,1.93
-0.11,-0.19,-0.33,332.29,352.4,1.9
-0.11,-0.19,-0.33,332.37,352.41,1.87
-0.11,-0.19,-0.33,332.42,352.44,1.83
-0.11,-0.19,-0.33,332.47,352.46,1.8
-0.11,-0.19,-0.33,332.53,352.47,1.76
-0.11,-0.19,-0.33,332.57,352.48,1.72
-0.11,-0.19,-0.33,332.61,352.45,1.7
-0.11,-0.19,-0.33,332.65,352.41,1.69
-0.11,-0.19,-0.33,332.7,352.4,1.7
-0.11,-0.19,-0.33,332.74,352.35,1.71
-0.11,-0.19,-0.33,332.8,352.3,1.72
-0.11,-0.19,-0.33,332.87,352.27,1.74
-0.11,-0.19,-0.33,332.91,352.22,1.76
-0.11,-0.19,-0.33,332.98,352.21,1.77
-0.11,-0.19,-0.33,333.02,352.17,1.8
-0.11,-0.19,-0.33,333.11,352.15,1.83
-0.11,-0.19,-0.33,333.16,352.12,1.84
-0.11,-0.19,-0.33,333.23,352.11,1.85
-0.11,-0.19,-0.33,333.29,352.13,1.84
-0.11,-0.19,-0.32,333.33,352.14,1.84
-0.11,-0.19,-0.32,333.38,352.13,1.83
-0.11,-0.19,-0.32,333.42,352.17,1.82
-0.11,-0.19,-0.32,333.46,352.21,1.82
-0.11,-0.19,-0.32,333.48,352.26,1.83
-0.11,-0.19,-0.32,333.5,352.33,1.81
-0.11,-0.19,-0.32,333.51,352.4,1.81
-0.11,-0.19,-0.32,333.55,352.48,1.77
-0.11,-0.19,-0.32,333.61,352.56,1.72
-0.11,-0.19,-0.32,333.64,352.65,1.68
-0.11,-0.19,-0.32,333.68,352.75,1.64
-0.11,-0.19,-0.32,333.71,352.86,1.61
-0.11,-0.19,-0.32,333.75,352.97,1.59
-0.11,-0.19,-0.32,333.79,353.08,1.58
-0.11,-0.19,-0.32,333.83,353.17,1.56
-0.11,-0.19,-0.32,333.88,353.24,1.57
-0.11,-0.19,-0.32,333.93,353.29,1.56
-0.11,-0.19,-0.32,333.97,353.36,1.55
-0.11,-0.19,-0.32,334.0,353.44,1.55
-0.11,-0.19,-0.32,334.04,353.52,1.55
-0.11,-0.19,-0.32,334.07,353.61,1.54
-0.11,-0.19,-0.32,334.1,353.71,1.52
-0.11,-0.19,-0.32,334.17,353.82,1.49
-0.11,-0.19,-0.32,334.22,353.9,1.47
-0.11,-0.19,-0.32,334.28,353.96,1.45
-0.11,-0.19,-0.32,334.34,354.02,1.45
-0.11,-0.19,-0.32,334.38,354.1,1.43
-0.11,-0.19,-0.32,334.43,354.16,1.45
-0.11,-0.19,-0.32,334.47,354.24,1.45
-0.11,-0.19,-0.32,334.48,354.3,1.44
-0.11,-0.19,-0.32,334.49,354.36,1.42
-0.11,-0.19,-0.32,334.51,354.39,1.39
-0.11,-0.19,-0.32,334.52,354.42,1.38
-0.11,-0.19,-0.32,334.54,354.43,1.37
-0.11,-0.19,-0.32,334.56,354.44,1.39
-0.11,-0.19,-0.32,334.6,354.45,1.4
-0.11,-0.19,-0.32,334.64,354.45,1.42
-0.11,-0.19,-0.32,334.69,354.43,1.44
-0.11,-0.19,-0.32,334.74,354.4,1.47
-0.11,-0.19,-0.32,334.8,354.36,1.51
-0.11,-0.19,-0.32,334.89,354.34,1.51
-0.11,-0.19,-0.32,334.95,354.3,1.52
-0.11,-0.19,-0.32,335.01,354.26,1.54
-0.11,-0.19,-0.32,335.06,354.24,1.54
-0.11,-0.19,-0.32,335.13,354.21,1.54
-0.11,-0.19,-0.32,335.19,354.16,1.54
-0.11,-0.19,-0.32,335.26,354.11,1.57
-0.11,-0.19,-0.32,335.32,354.07,1.58
-0.11,-0.19,-0.32,335.38,354.03,1.6
-0.11,-0.19,-0.32,335.45,354.02,1.64
-0.11,-0.19,-0.32,335.53,353.98,1.68
-0.11,-0.19,-0.32,335.57,353.97,1.71
-0.11,-0.19,-0.32,335.65,353.93,1.73
-0.11,-0.19,-0.32,335.7,353.92,1.76
-0.11,-0.19,-0.32,335.76,353.91,1.76
-0.11,-0.19,-0.31,335.8,353.91,1.77
-0.11,-0.19,-0.31,335.85,353.92,1.77
-0.11,-0.19,-0.31,335.89,353.93,1.77
-0.11,-0.19,-0.31,335.95,353.92,1.78
-0.11,-0.19,-0.31,336.0,353.92,1.8
-0.11,-0.19,-0.31,336.04,353.92,1.8
-0.11,-0.19,-0.31,336.08,353.92,1.83
-0.11,-0.19,-0.31,336.12,353.91,1.87
-0.11,-0.19,-0.31,336.14,353.91,1.88
-0.11,-0.19,-0.31,336.18,353.89,1.95
-0.11,-0.19,-0.31,336.18,353.85,2.02
-0.11,-0.19,-0.31,336.22,353.84,2.07
-0.11,-0.19,-0.31,336.26,353.84,2.1
-0.11,-0.19,-0.31,336.31,353.85,2.11
-0.11,-0.19,-0.31,336.36,353.86,2.13
-0.11,-0.19,-0.31,336.42,353.84,2.14
-0.11,-0.19,-0.31,336.47,353.82,2.18
-0.11,-0.19,-0.31,336.51,353.79,2.24
-0.11,-0.19,-0.31,336.56,353.75,2.31
-0.11,-0.19,-0.31,336.61,353.72,2.35
-0.11,-0.19,-0.31,336.65,353.68,2.39
-0.11,-0.19,-0.31,336.67,353.66,2.4
-0.11,-0.19,-0.31,336.73,353.63,2.42
-0.11,-0.19,-0.31,336.75,353.6,2.43
-0.11,-0.19,-0.31,336.77,353.57,2.45
-0.11,-0.19,-0.31,336.81,353.55,2.47
-0.11,-0.19,-0.31,336.84,353.52,2.48
-0.11,-0.19,-0.31,336.88,353.51,2.49
-0.11,-0.19,-0.31,336.92,353.5,2.5
-0.11,-0.19,-0.31,336.94,353.48,2.51
-0.11,-0.19,-0.31,336.99,353.51,2.48
-0.11,-0.19,-0.31,337.01,353.53,2.48
-0.11,-0.19,-0.31,337.02,353.55,2.47
-0.11,-0.19,-0.31,337.04,353.57,2.43
-0.11,-0.19,-0.31,337.03,353.61,2.4
-0.11,-0.19,-0.31,337.04,353.66,2.35
-0.11,-0.19,-0.31,337.08,353.74,2.29
-0.11,-0.19,-0.31,337.1,353.86,2.23
-0.11,-0.19,-0.31,337.12,354.0,2.18
-0.11,-0.19,-0.31,337.13,354.22,2.1
-0.11,-0.19,-0.31,337.14,354.46,2.03
-0.11,-0.19,-0.31,337.14,354.76,1.92
-0.11,-0.19,-0.31,337.12,355.04,1.83
-0.11,-0.19,-0.31,337.13,355.31,1.73
-0.11,-0.19,-0.31,337.14,355.55,1.65
-0.11,-0.19,-0.31,337.15,355.78,1.57
-0.1,-0.19,-0.31,337.17,356.03,1.48
-0.1,-0.19,-0.31,337.18,356.27,1.41
-0.1,-0.19,-0.31,337.18,356.48,1.34
-0.1,-0.19,-0.31,337.19,356.7,1.28
-0.1,-0.19,-0.31,337.2,356.88,1.21
-0.1,-0.19,-0.31,337.23,357.05,1.15
-0.1,-0.19,-0.31,337.25,357.2,1.08
-0.1,-0.19,-0.31,337.28,357.31,1.02
-0.1,-0.19,-0.31,337.31,357.41,0.95
-0.1,-0.19,-0.31,337.32,357.5,0.89
-0.1,-0.19,-0.31,337.32,357.57,0.83
-0.1,-0.19,-0.31,337.35,357.62,0.78
-0.1,-0.19,-0.31,337.39,357.65,0.72
-0.1,-0.19,-0.31,337.42,357.69,0.64
-0.1,-0.19,-0.31,337.44,357.71,0.59
-0.1,-0.19,-0.31,337.44,357.7,0.55
-0.1,-0.19,-0.31,337.48,357.69,0.5
-0.1,-0.19,-0.31,337.5,357.7,0.44
-0.1,-0.19,-0.31,337.52,357.68,0.4
-0.1,-0.19,-0.31,337.55,357.66,0.38
-0.1,-0.19,-0.31,337.55,357.65,0.39
-0.1,-0.2,-0.31,337.57,357.62,0.4
-0.1,-0.2,-0.31,337.6,357.61,0.42
-0.1,-0.2,-0.31,337.6,357.58,0.42
-0.1,-0.2,-0.31,337.63,357.59,0.37
-0.1,-0.2,-0.31,337.66,357.58,0.32
-0.1,-0.2,-0.31,337.69,357.58,0.28
-0.1,-0.2,-0.31,337.72,357.58,0.26
-0.1,-0.2,-0.31,337.75,357.63,0.24
-0.1,-0.2,-0.31,337.81,357.63,0.23
-0.1,-0.2,-0.31,337.86,357.66,0.22
-0.1,-0.2,-0.31,337.89,357.67,0.19
-0.1,-0.2,-0.31,337.93,357.69,0.18
-0.1,-0.2,-0.31,337.95,357.73,0.16
-0.1,-0.2,-0.31,337.98,357.76,0.14
-0.1,-0.2,-0.31,338.01,357.75,0.15
-0.1,-0.2,-0.31,338.02,357.75,0.13
-0.1,-0.2,-0.31,338.0,357.77,0.14
-0.1,-0.2,-0.31,337.99,357.76,0.15
-0.1,-0.2,-0.31,337.96,357.76,0.16
-0.1,-0.2,-0.31,337.95,357.75,0.13
-0.1,-0.2,-0.31,337.95,357.76,0.13
-0.1,-0.2,-0.31,337.94,357.75,0.12
-0.1,-0.2,-0.31,337.93,357.75,0.12
-0.1,-0.2,-0.31,337.9,357.74,0.12
-0.1,-0.2,-0.31,337.9,357.73,0.1
-0.1,-0.2,-0.31,337.9,357.73,0.09
-0.1,-0.2,-0.31,337.9,357.73,0.08
-0.1,-0.2,-0.31,337.92,357.73,0.07
-0.1,-0.2,-0.31,337.91,357.69,0.1
-0.1,-0.2,-0.31,337.91,357.67,0.11
-0.1,-0.2,-0.31,337.9,357.64,0.13
-0.1,-0.2,-0.31,337.88,357.6,0.15
-0.1,-0.2,-0.31,337.88,357.57,0.18
-0.1,-0.2,-0.31,337.88,357.52,0.19
-0.1,-0.2,-0.31,337.89,357.5,0.22
-0.1,-0.2,-0.31,337.89,357.48,0.24
-0.1,-0.2,-0.31,337.91,357.48,0.23
-0.1,-0.2,-0.31,337.92,357.5,0.19
-0.1,-0.2,-0.31,337.91,357.49,0.19
-0.1,-0.2,-0.31,337.91,357.46,0.18
-0.1,-0.2,-0.31,337.91,357.43,0.18
-0.1,-0.2,-0.31,337.9,357.39,0.19
-0.1,-0.2,-0.31,337.9,357.37,0.22
-0.1,-0.2,-0.31,337.9,357.33,0.24
-0.1,-0.2,-0.31,337.9,357.31,0.27
-0.1,-0.2,-0.31,337.89,357.29,0.29
-0.1,-0.2,-0.31,337.89,357.27,0.3
-0.1,-0.2,-0.31,337.9,357.25,0.31
-0.1,-0.2,-0.31,337.9,357.24,0.31
-0.1,-0.2,-0.31,337.88,357.19,0.34
-0.1,-0.2,-0.31,337.87,357.15,0.38
-0.1,-0.2,-0.31,337.85,357.12,0.4
-0.1,-0.2,-0.31,337.82,357.1,0.44
-0.1,-0.2,-0.31,337.81,357.07,0.47
-0.1,-0.2,-0.31,337.82,357.04,0.49
-0.1,-0.2,-0.31,337.81,357.03,0.51
-0.1,-0.2,-0.31,337.8,357.02,0.54
-0.1,-0.2,-0.31,337.77,357.02,0.55
-0.1,-0.2,-0.31,337.77,357.02,0.53
-0.1,-0.2,-0.31,337.79,357.05,0.49
-0.1,-0.2,-0.31,337.79,357.09,0.46
-0.1,-0.2,-0.31,337.8,357.14,0.44
-0.1,-0.2,-0.31,337.81,357.17,0.45
-0.1,-0.2,-0.31,337.84,357.19,0.47
-0.1,-0.2,-0.31,337.88,357.22,0.5
-0.1,-0.2,-0.31,337.91,357.27,0.5
-0.1,-0.2,-0.31,337.94,357.32,0.49
-0.1,-0.2,-0.31,337.98,357.38,0.49
-0.1,-0.2,-0.31,338.0,357.44,0.48
-0.1,-0.2,-0.31,338.04,357.48,0.46
-0.1,-0.2,-0.31,338.08,357.53,0.47
-0.1,-0.2,-0.31,338.14,357.57,0.45
-0.1,-0.2,-0.31,338.2,357.64,0.43
-0.1,-0.2,-0.31,338.27,357.7,0.39
-0.1,-0.2,-0.31,338.36,357.79,0.35
-0.1,-0.2,-0.31,338.43,357.87,0.29
-0.1,-0.2,-0.31,338.5,357.93,0.27
-0.1,-0.2,-0.31,338.57,357.97,0.25
-0.1,-0.2,-0.31,338.63,357.99,0.22
-0.1,-0.2,-0.31,338.69,358.03,0.21
-0.1,-0.2,-0.31,338.76,358.07,0.18
-0.1,-0.2,-0.31,338.82,358.11,0.16
-0.1,-0.2,-0.31,338.89,358.14,0.12
-0.1,-0.2,-0.31,338.93,358.18,0.09
-0.1,-0.2,-0.31,338.97,358.2,0.05
-0.1,-0.2,-0.31,339.02,358.21,0.06
-0.1,-0.2,-0.31,339.05,358.21,0.07
-0.1,-0.2,-0.31,339.11,358.18,0.09
-0.1,-0.2,-0.31,339.18,358.14,0.11
-0.1,-0.2,-0.31,339.28,358.12,0.13
-0.1,-0.2,-0.31,339.35,358.1,0.14
-0.1,-0.2,-0.31,339.44,358.06,0.16
-0.1,-0.2,-0.31,339.5,358.02,0.17
-0.1,-0.2,-0.3,339.57,357.97,0.14
-0.1,-0.2,-0.3,339.64,357.92,0.13
-0.1,-0.2,-0.3,339.71,357.86,0.09
-0.1,-0.2,-0.3,339.75,357.8,0.06
-0.1,-0.2,-0.3,339.78,357.73,0.03
-0.1,-0.2,-0.3,339.8,357.67,0.01
-0.1,-0.2,-0.3,339.82,357.59,359.99
-0.1,-0.2,-0.3,339.84,357.54,359.96
-0.1,-0.2,-0.3,339.86,357.48,359.95
-0.09,-0.2,-0.3,339.86,357.45,359.93
-0.09,-0.2,-0.3,339.88,357.41,359.91
-0.09,-0.2,-0.3,339.89,357.36,359.9
-0.09,-0.2,-0.3,339.9,357.33,359.86
-0.09,-0.2,-0.31,339.89,357.3,359.84
-0.09,-0.2,-0.31,339.9,357.28,359.81
-0.09,-0.2,-0.31,339.9,357.27,359.79
-0.09,-0.2,-0.31,339.89,357.28,359.76
-0.09,-0.2,-0.31,339.87,357.29,359.75
-0.09,-0.2,-0.31,339.83,357.33,359.77
-0.09,-0.2,-0.31,339.81,357.33,359.8
-0.09,-0.2,-0.31,339.8,357.35,359.81
-0.09,-0.2,-0.31,339.78,357.38,359.81
-0.09,-0.2,-0.31,339.76,357.43,359.78
-0.09,-0.2,-0.31,339.74,357.48,359.74
-0.09,-0.2,-0.31,339.72,357.53,359.68
-0.09,-0.2,-0.31,339.7,357.56,359.63
-0.09,-0.2,-0.31,339.69,357.62,359.59
-0.09,-0.2,-0.31,339.68,357.65,359.56
-0.09,-0.2,-0.31,339.66,357.69,359.53
-0.09,-0.2,-0.31,339.64,357.73,359.5
-0.09,-0.2,-0.31,339.61,357.77,359.46
-0.09,-0.2,-0.31,339.58,357.8,359.43
-0.09,-0.2,-0.31,339.54,357.82,359.4
-0.09,-0.2,-0.31,339.51,357.82,359.38
-0.09,-0.2,-0.31,339.48,357.83,359.36
-0.09,-0.2,-0.31,339.47,357.83,359.35
-0.09,-0.2,-0.31,339.46,357.83,359.34
-0.09,-0.2,-0.31,339.44,357.83,359.35
-0.09,-0.2,-0.31,339.44,357.81,359.36
-0.09,-0.2,-0.31,339.41,357.79,359.39
-0.09,-0.2,-0.31,339.41,357.75,359.4
-0.09,-0.2,-0.31,339.39,357.73,359.43
-0.09,-0.2,-0.31,339.39,357.71,359.42
-0.09,-0.2,-0.31,339.38,357.68,359.41
-0.09,-0.2,-0.31,339.36,357.64,359.41
-0.09,-0.2,-0.31,339.35,357.61,359.42
-0.09,-0.2,-0.31,339.3,357.58,359.45
-0.09,-0.2,-0.31,339.28,357.54,359.5
-0.09,-0.2,-0.31,339.25,357.48,359.59
-0.09,-0.2,-0.31,339.22,357.42,359.66
-0.09,-0.2,-0.31,339.19,357.36,359.73
-0.09,-0.2,-0.31,339.17,357.3,359.77
-0.1,-0.2,-0.31,339.16,357.22,359.83
-0.1,-0.2,-0.31,339.15,357.16,359.86
-0.1,-0.2,-0.31,339.15,357.05,359.89
-0.1,-0.2,-0.31,339.16,356.92,359.95
-0.1,-0.2,-0.31,339.19,356.77,0.02
-0.1,-0.2,-0.31,339.26,356.62,0.08
-0.1,-0.2,-0.31,339.34,356.45,0.16
-0.1,-0.2,-0.31,339.42,356.28,0.24
-0.1,-0.2,-0.31,339.48,356.12,0.31
-0.1,-0.2,-0.31,339.55,355.95,0.38
-0.1,-0.2,-0.31,339.63,355.77,0.45
-0.1,-0.2,-0.31,339.72,355.6,0.54
-0.1,-0.2,-0.31,339.82,355.43,0.63
-0.1,-0.2,-0.31,339.91,355.27,0.72
-0.1,-0.2,-0.31,340.0,355.12,0.79
-0.1,-0.2,-0.31,340.12,354.97,0.88
-0.1,-0.2,-0.31,340.24,354.86,0.95
-0.1,-0.2,-0.31,340.35,354.78,1.01
-0.1,-0.2,-0.31,340.45,354.72,1.07
-0.1,-0.2,-0.31,340.54,354.65,1.12
-0.1,-0.2,-0.31,340.61,354.64,1.14
-0.1,-0.2,-0.31,340.69,354.61,1.16
-0.1,-0.2,-0.31,340.77,354.62,1.16
-0.1,-0.2,-0.31,340.84,354.62,1.16
-0.1,-0.2,-0.31,340.88,354.62,1.12
-0.1,-0.2,-0.31,340.91,354.66,1.08
-0.1,-0.2,-0.31,340.91,354.71,1.04
-0.1,-0.2,-0.3,340.89,354.77,1.03
-0.1,-0.2,-0.31,340.9,354.85,1.01
-0.1,-0.2,-0.3,340.91,354.94,0.99
-0.1,-0.2,-0.3,340.94,355.04,0.97
-0.1,-0.2,-0.3,340.97,355.14,0.96
-0.1,-0.2,-0.3,340.99,355.24,0.94
-0.1,-0.2,-0.3,340.98,355.34,0.91
-0.1,-0.2,-0.3,340.98,355.42,0.89
-0.1,-0.2,-0.3,340.95,355.52,0.88
-0.1,-0.2,-0.3,340.94,355.57,0.88
-0.1,-0.2,-0.3,340.94,355.62,0.87
-0.1,-0.2,-0.3,340.96,355.68,0.88
-0.1,-0.2,-0.3,340.98,355.74,0.86
-0.1,-0.2,-0.3,341.03,355.79,0.83
-0.1,-0.2,-0.3,341.08,355.83,0.79
-0.1,-0.2,-0.3,341.13,355.85,0.8
-0.1,-0.2,-0.3,341.18,355.85,0.77
-0.1,-0.2,-0.3,341.21,355.82,0.78
-0.1,-0.2,-0.3,341.24,355.8,0.78
-0.1,-0.2,-0.3,341.27,355.77,0.78
-0.1,-0.2,-0.3,341.32,355.74,0.76
-0.1,-0.2,-0.3,341.36,355.7,0.76
-0.1,-0.2,-0.3,341.42,355.66,0.76
-0.1,-0.2,-0.3,341.46,355.61,0.78
-0.1,-0.2,-0.3,341.49,355.55,0.8
-0.1,-0.2,-0.3,341.5,355.5,0.83
-0.1,-0.2,-0.3,341.51,355.47,0.86
-0.1,-0.2,-0.3,341.52,355.43,0.89
-0.1,-0.2,-0.3,341.54,355.4,0.91
-0.1,-0.2,-0.3,341.56,355.38,0.93
-0.1,-0.2,-0.3,341.58,355.38,0.94
-0.1,-0.2,-0.3,341.58,355.39,0.92
-0.1,-0.2,-0.3,341.57,355.41,0.89
-0.1,-0.2,-0.3,341.55,355.42,0.88
-0.1,-0.2,-0.3,341.54,355.45,0.87
-0.1,-0.2,-0.3,341.54,355.48,0.84
-0.1,-0.2,-0.3,341.54,355.52,0.81
-0.1,-0.2,-0.3,341.53,355.55,0.79
-0.1,-0.2,-0.3,341.51,355.59,0.77
-0.1,-0.2,-0.3,341.5,355.62,0.74
-0.1,-0.2,-0.3,341.48,355.67,0.71
-0.1,-0.2,-0.3,341.47,355.68,0.67
-0.1,-0.2,-0.3,341.46,355.73,0.62
-0.1,-0.2,-0.3,341.46,355.75,0.6
-0.1,-0.2,-0.3,341.43,355.78,0.55
-0.1,-0.2,-0.3,341.41,355.8,0.52
-0.1,-0.2,-0.3,341.4,355.83,0.48
-0.1,-0.2,-0.3,341.38,355.81,0.47
-0.1,-0.2,-0.3,341.39,355.77,0.47
-0.1,-0.2,-0.3,341.38,355.76,0.47
-0.1,-0.2,-0.3,341.38,355.74,0.43
-0.1,-0.2,-0.3,341.39,355.72,0.39
-0.1,-0.2,-0.3,341.41,355.72,0.36
-0.1,-0.2,-0.3,341.43,355.7,0.36
-0.1,-0.2,-0.3,341.46,355.66,0.38
-0.1,-0.2,-0.3,341.49,355.61,0.43
-0.1,-0.2,-0.3,341.49,355.59,0.47
-0.1,-0.2,-0.3,341.51,355.54,0.5
-0.1,-0.2,-0.3,341.52,355.51,0.51
-0.1,-0.2,-0.3,341.52,355.48,0.55
-0.1,-0.2,-0.3,341.5,355.44,0.57
-0.1,-0.2,-0.3,341.5,355.4,0.61
-0.1,-0.2,-0.3,341.49,355.36,0.63
-0.1,-0.2,-0.3,341.48,355.31,0.63
-0.1,-0.2,-0.3,341.47,355.3,0.65
-0.1,-0.2,-0.3,341.46,355.27,0.65
-0.1,-0.2,-0.3,341.46,355.26,0.67
-0.1,-0.2,-0.3,341.45,355.23,0.69
-0.1,-0.2,-0.3,341.44,355.22,0.7
-0.1,-0.2,-0.3,341.41,355.2,0.73
-0.1,-0.2,-0.3,341.38,355.2,0.74
-0.1,-0.2,-0.3,341.36,355.2,0.73
-0.1,-0.2,-0.3,341.31,355.23,0.74
-0.1,-0.2,-0.3,341.29,355.24,0.74
-0.1,-0.2,-0.3,341.25,355.24,0.72
-0.1,-0.2,-0.3,341.19,355.22,0.74
-0.1,-0.2,-0.3,341.16,355.2,0.73
-0.1,-0.2,-0.3,341.12,355.18,0.74
-0.1,-0.2,-0.31,341.09,355.11,0.73
-0.1,-0.2,-0.3,341.08,355.0,0.73
-0.1,-0.2,-0.31,341.08,354.86,0.69
-0.1,-0.2,-0.31,341.08,354.66,0.66
-0.1,-0.2,-0.31,341.11,354.41,0.61
-0.1,-0.2,-0.31,341.13,354.1,0.55
-0.1,-0.2,-0.31,341.17,353.8,0.5
-0.1,-0.2,-0.31,341.19,353.45,0.45
-0.1,-0.2,-0.31,341.21,353.07,0.41
-0.1,-0.2,-0.31,341.23,352.68,0.38
-0.1,-0.2,-0.31,341.26,352.23,0.34
-0.1,-0.2,-0.31,341.3,351.7,0.29
-0.1,-0.2,-0.31,341.35,351.11,0.24
-0.1,-0.2,-0.31,341.38,350.45,0.21
-0.1,-0.2,-0.31,341.41,349.69,0.19
-0.1,-0.2,-0.31,341.42,348.91,0.17
-0.1,-0.2,-0.31,341.42,348.06,0.19
-0.11,-0.2,-0.31,341.42,347.17,0.2
-0.11,-0.2,-0.31,341.43,346.19,0.28
-0.11,-0.2,-0.31,341.45,345.13,0.35
-0.11,-0.2,-0.31,341.5,343.98,0.46
-0.11,-0.2,-0.31,341.52,342.74,0.55
-0.11,-0.2,-0.31,341.52,341.37,0.65
-0.11,-0.2,-0.31,341.51,339.99,0.73
-0.11,-0.2,-0.31,341.49,338.54,0.83
-0.11,-0.2,-0.31,341.44,337.09,0.95
-0.11,-0.2,-0.31,341.43,335.61,1.11
-0.11,-0.2,-0.31,341.39,334.07,1.34
-0.11,-0.2,-0.31,341.34,332.49,1.63
-0.11,-0.2,-0.31,341.3,330.84,1.97
-0.12,-0.2,-0.31,341.32,329.15,2.31
-0.12,-0.2,-0.32,341.4,327.44,2.65
-0.12,-0.2,-0.32,341.49,325.72,2.99
-0.12,-0.2,-0.32,341.58,323.99,3.36
-0.12,-0.2,-0.32,341.7,322.26,3.77
-0.12,-0.2,-0.32,341.85,320.53,4.19
-0.12,-0.2,-0.32,342.03,318.78,4.66
-0.13,-0.2,-0.33,342.2,317.02,5.09
-0.13,-0.2,-0.33,342.39,315.29,5.51
-0.13,-0.2,-0.33,342.56,313.58,5.94
-0.13,-0.2,-0.33,342.68,311.96,6.39
-0.13,-0.2,-0.33,342.87,310.4,6.83
